Apob,Lgr5,Itgax,Mrc1,Cxcl16,Ccl22,Scnn1g,Ccl20,Nos2,Dhx58,Chat,Nos1,Fn1,H2-Eb1
3.4291608,0.0,0.0,0.0,0.0,0.0,0.0,3.4291608,0.0,0.0,0.0,0.0,0.0,3.4291608
4.854159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9867153,0.0,0.0,0.0,0.0,4.854159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.4985743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214594
0.0,0.0,3.6385603,0.0,0.0,0.0,0.0,0.0,4.3184752,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9539628,0.0,0.0,0.0,0.0,3.620698
3.5042973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8677826,0.0,0.0,0.0,0.0,3.5042973
0.0,3.59452,0.0,0.0,0.0,0.0,0.0,0.0,2.9284763,0.0,0.0,0.0,0.0,4.4941893
5.6186233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2359858,0.0,0.0,0.0,0.0,0.0
2.5855012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5855012,0.0,0.0,0.0,0.0,3.6325688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.761678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476843,0.0,0.0,0.0,0.0,5.6217127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2717166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9308705,0.0,0.0,0.0,0.0,5.239098
0.0,0.0,3.1775749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7032843
0.0,0.0,0.0,0.0,3.4077454,0.0,0.0,3.4077454,5.81939,0.0,0.0,0.0,0.0,4.768889
4.194282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5947075,0.0,0.0,0.0,0.0,3.9116147
5.3033047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5897427,0.0,0.0,0.0,0.0,4.214594
4.763276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6321208,0.0,0.0,0.0,0.0,4.763276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2112277,0.0,0.0,0.0,0.0,4.5668254
0.0,2.3240128,0.0,0.0,0.0,0.0,0.0,0.0,2.966982,0.0,0.0,0.0,0.0,3.634063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.907623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9181724,0.0,0.0,0.0,0.0,4.5906754
3.8840153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476862,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8257155,0.0,0.0,0.0,0.0,3.4887817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8724258,0.0,0.0,0.0,0.0,4.5551147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8092735,0.0,0.0,0.0,0.0,4.892999
4.0352235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,5.226742
4.527244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2149715,3.3011484,0.0,0.0,0.0,3.9757032
0.0,0.0,3.773983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5248113
5.354349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3816204,3.736137,0.0,0.0,0.0,4.818724
6.6716943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.448599,0.0,0.0,0.0,0.0,4.048964
5.3862886,2.7403724,0.0,0.0,0.0,0.0,0.0,0.0,4.2967925,0.0,0.0,0.0,0.0,5.077797
3.8384743,0.0,0.0,0.0,3.166625,0.0,0.0,0.0,5.268795,0.0,0.0,0.0,0.0,5.612132
5.115099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1556807,3.569047,0.0,0.0,0.0,4.712632
5.8121386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2824523,2.626154,0.0,0.0,0.0,5.121978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15104,0.0,0.0,0.0,0.0,0.0
3.6325688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4558716,0.0,0.0,0.0,0.0,4.1327586
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0352235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.343928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343928,0.0,0.0,0.0,0.0,4.655546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6923394,0.0,0.0,0.0,0.0,4.6923394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797146,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5668254,0.0,0.0,0.0,0.0,4.5668254
5.408168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00494,0.0,0.0,0.0,0.0,4.7194905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2415876,0.0,0.0,0.0,0.0,0.0,2.142275,0.0,4.2293005,3.8310902,0.0,0.0,0.0,4.42732
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3754728,0.0,0.0,0.0,0.0,3.907623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4839904,0.0,0.0,0.0,0.0,3.8056853
5.319142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.418759,0.0,0.0,0.0,0.0,4.9029746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6753263,0.0,0.0,0.0,0.0,0.0
5.358387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.654427,0.0,0.0,0.0,0.0,4.8117876
5.9405937,0.0,0.0,0.0,1.3595283,0.0,0.0,0.0,5.5211196,0.0,0.0,0.0,0.0,4.8988867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9454556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6202278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2579265,0.0,0.0,0.0,0.0,5.1156263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5575964,3.2112277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2298806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.15354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7794485,0.0,0.0,0.0,0.0,5.15354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3331692,0.0,0.0,0.0,0.0,4.2278194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9688206,0.0
4.515196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3200293,0.0,0.0,0.0,0.0,5.6471624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4887817
2.6941612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0445225,3.713572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3462927,0.0,0.0,0.0,4.0216756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.753418,0.0,0.0,0.0,0.0,0.0
2.449453,0.0,0.0,0.0,3.488782,0.0,0.0,2.449453,5.408168,0.0,0.0,0.0,0.0,5.408168
2.9626215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86322,0.0,0.0,0.0,0.0,4.0261707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.626166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.626166,0.0,0.0,0.0,0.0,4.4555836
4.702433,0.0,0.0,0.0,3.3429945,0.0,0.0,0.0,4.570197,0.0,0.0,0.0,0.0,5.391033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8252234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323408,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7432992,0.0,0.0,0.0,0.0,4.6452827
3.1275578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7437682,0.0,0.0,0.0,0.0,4.8254004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.773983,3.773983
0.0,0.0,3.7006521,0.0,4.5337305,0.0,0.0,0.0,0.0,2.6502724,0.0,0.0,0.0,6.292446
4.9271545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3462927,0.0,0.0,0.0,0.0,4.9271545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2015457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1478004,0.0,0.0,0.0,0.0,4.3813686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5361168,0.0
3.1345382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8056853,0.0,0.0,0.0,0.0,3.1345382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.956653
5.246439,0.0,0.0,0.0,3.1451097,0.0,0.0,0.0,5.630415,0.0,0.0,2.4941232,0.0,4.9003243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7006152
3.035048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1815863,0.0,0.0,0.0,0.0,4.9339776
3.6031659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5029793,2.2954166,0.0,0.0,0.0,4.15104
5.9295893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4010572,0.0,0.0,0.0,2.7235873,0.0,0.0,0.0,4.9652805,0.0,0.0,0.0,0.0,4.7438793
0.0,0.0,0.0,0.0,0.0,6.1150374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3658605
0.0,0.0,0.0,0.0,3.3596034,0.0,0.0,0.0,5.408168,0.0,0.0,0.0,0.0,5.275276
6.414317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6660006,0.0,0.0,0.0,0.0,4.5668254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0083156
4.8677826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8677826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1558044,0.0,0.0,0.0,0.0,4.9114146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9314787,0.0,0.0,0.0,0.0,2.9284763
6.259083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4768424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0,0.0,0.0,3.4291608
0.0,0.0,0.0,0.0,0.0,4.4768424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4768424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4584982
2.9284763,0.0,0.0,0.0,2.9284763,0.0,0.0,0.0,3.59452,2.9284763,0.0,0.0,0.0,2.9284763
3.956653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.956653,0.0,0.0,0.0,0.0,4.355722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776153,0.0,0.0,0.0,0.0,4.091399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7194905,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.199873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.199873,0.0,0.0,0.0,0.0,3.5916557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1625614,0.0,0.0,2.0724728,3.575773,0.0,0.0,0.0,5.5527444,0.0,0.0,0.0,0.0,5.310191
6.223561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042432,0.0,0.0,0.0,0.0,5.2822094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681394
0.0,0.0,0.0,0.0,2.6502724,0.0,0.0,0.0,5.3543496,0.0,0.0,0.0,0.0,4.9818025
4.5987563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.105548,0.0,0.0,0.0,0.0,4.5987563
5.3468943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.505927,0.0,0.0,0.0,0.0,4.505927
4.6529703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0552526,0.0,0.0,0.0,0.0,3.2948744
6.5997953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9957857,0.0,0.0,0.0,0.0,4.9957857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836282
3.3596034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.121978,0.0,0.0,0.0,0.0,4.0352235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8781962,0.0,0.0,0.0,0.0,4.4211483
6.2854657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9368918,0.0,0.0,0.0,0.0,4.683453
6.349888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5668254,0.0,0.0,0.0,0.0,4.9688206
5.775882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.190573,0.0,0.0,0.0,0.0,3.6031659
3.1775749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2198586,0.0,0.0,0.0,0.0,5.0870996
6.2015986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.907704,0.0,0.0,0.0,0.0,4.7908444
2.7403724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7403724
5.2953763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7194905,3.2112277,0.0,0.0,0.0,4.646068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2565374,0.0,0.0,0.0,0.0,4.2565374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9539628,0.0,0.0,0.0,2.9539628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2616944,0.0
5.145933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395953,0.0,0.0,0.0,0.0,3.907623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6942573
3.6476192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.331053,0.0,0.0,0.0,0.0,5.2359943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.476862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5668254,0.0,0.0,0.0,0.0,5.0329247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0676312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.518156,0.0,0.0,0.0,0.0,5.2886724
5.2084923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805758
5.4342318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.389196,0.0,0.0,0.0,0.0,5.0761185
6.2775235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726397,0.0,0.0,0.0,0.0,5.2084923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9201388,0.0,0.0,0.0,0.0,3.5859525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6750803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3331692,0.0
3.8384743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.635125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815828,0.0,0.0,0.0,0.0,4.414405
5.0919213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857751,2.252411,0.0,0.0,0.0,5.191419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2311544,0.0,0.0,0.0,0.0,4.2311544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.394437,0.0,0.0,0.0,0.0,3.3462927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.753418,0.0,0.0,0.0,0.0,0.0
4.948176,0.0,0.0,0.0,3.9196482,0.0,0.0,0.0,5.799753,0.0,0.0,0.0,0.0,5.2909446
5.408168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1207604,0.0,0.0,0.0,0.0,3.7233784
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.222724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5607061,0.0,0.0,0.0,0.0,5.4819555
1.9091167,0.0,0.0,0.0,1.9091167,0.0,0.0,0.0,3.7191634,0.0,0.0,0.0,0.0,4.8476205
0.0,2.3075502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9496646
0.0,0.0,4.5359025,0.0,0.0,5.0424323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.519034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.198311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198311,0.0,0.0,0.0,0.0,4.198311
6.495896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.804257,0.0,0.0,0.0,0.0,4.6382394
4.9226317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9201388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9201388,0.0,0.0,0.0,0.0,0.0
6.4573402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.027264,0.0,0.0,0.0,0.0,4.5208
5.2768717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.154936,2.7714176,0.0,0.0,0.0,4.2256026
0.0,0.0,0.0,0.0,3.5524383,0.0,0.0,0.0,5.1386857,0.0,0.0,0.0,0.0,4.9170074
2.9626215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9626215,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8072438,0.0
5.3952394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81855,3.9629614,0.0,0.0,0.0,4.1822963
5.178805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.929099,0.0,0.0,0.0,0.0,3.6942573
4.9688206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9688206,0.0,0.0,0.0,0.0,4.9688206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.3596034,0.0,3.3596034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3596034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0261707
5.8716846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820902,0.0,0.0,0.0,0.0,3.4584982
3.5859525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5859525,0.0,0.0,0.0,0.0,5.1729727
2.9118779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9118779,0.0,0.0,0.0,0.0,4.810061
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.448599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.373107,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7194905,0.0,0.0,0.0,0.0,0.0
5.387642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.681394,0.0,0.0,0.0,0.0,4.920378
5.3263135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2055798,3.982138,0.0,0.0,0.0,4.7703376
5.797146,0.0,0.0,0.0,2.7679136,0.0,0.0,0.0,5.193537,0.0,0.0,0.0,0.0,4.7908444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7332869,0.0
5.989814,0.0,0.0,0.0,2.2298806,0.0,0.0,0.0,4.32663,0.0,0.0,0.0,0.0,4.5248957
0.0,0.0,0.0,0.0,2.4739776,0.0,0.0,0.0,6.1258245,0.0,0.0,0.0,0.0,5.0315742
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9345527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1010876,0.0,0.0,0.0,0.0,4.384622
4.2311544,0.0,0.0,0.0,2.5095534,0.0,0.0,0.0,4.3832264,0.0,0.0,0.0,0.0,5.4734807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.374893,0.0,0.0,0.0,0.0,3.6942573
2.478969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690636,0.0,0.0,0.0,0.0,4.48223
4.8806705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.664978,1.6784599,0.0,0.0,0.0,4.9752903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9891067,0.0,0.0,0.0,0.0,0.0
4.053588,0.0,0.0,0.0,3.377652,0.0,0.0,0.0,5.467423,2.345066,0.0,0.0,0.0,5.3844085
4.214594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256,0.0,0.0,0.0,0.0,4.9003243
4.6080737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3799326,0.0,0.0,0.0,0.0,4.275582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1207604,2.782014,0.0,0.0,0.0,3.4437149
5.9677105,0.0,0.0,0.0,3.0194743,0.0,0.0,0.0,4.7696934,0.0,0.0,0.0,0.0,4.447529
3.3596034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3596034,0.0,0.0,0.0,0.0,0.0
4.340652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4437149,0.0,0.0,0.0,0.0,4.9226317
4.9976096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091399,0.0,0.0,0.0,0.0,4.4912767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.889357,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0083156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8839192,0.0,0.0,0.0,0.0,0.0
5.49682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665919,3.725352,0.0,0.0,0.0,4.931966
6.1309533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2677875,0.0,0.0,0.0,0.0,5.1089845
4.672457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.988358,0.0,0.0,0.0,0.0,4.387887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5686498
5.769345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6234064,0.0,0.0,0.0,0.0,5.025593
4.5668254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2547636,0.0,0.0,0.0,0.0,0.0
3.2580965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3307333,0.0,0.0,0.0,0.0,4.3307333
5.4650774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776153,0.0,0.0,0.0,0.0,4.091399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.907623,0.0,0.0,0.0,0.0
0.0,0.0,5.10963,0.0,3.524058,4.202356,0.0,0.0,0.0,0.0,0.0,0.0,2.8599644,6.3143454
6.0990725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0990725,0.0,0.0,0.0,0.0,0.0
5.0701118,0.0,0.0,0.0,3.8329308,0.0,0.0,0.0,5.5198097,0.0,0.0,0.0,0.0,5.2028575
